Sequence,box,study year,harvest year,ID seq number,prov sale,prov kill,age,changed,sample type,barcode ID,dateshot,latitude,longitude,key,Central Rectrix Length,Central Rectrix Unfeathered Quill  Length,Central Rectrix  Quill Dia,Longest Rectrix Length,Longest Rectrix Unfeathered Quill  Length,Longest Rectrix Quill Dia ,Most lateral Rectrix Length,Most lateral Rectrix Unfeathered Quill Length,Most lateral Rectrix Quill Dia,Comment,race measurements,key step for call,race tail,race tree,agree key and dna,race label,difference between checker and RM,
881,4,2,2006,172211803 2003,,SK,A,,Unknown,,923,5141,10455,MB-eSask,138,26,0.096,155,26,0.116,150,25,0.128,,small,9,Branta hutchinsii,,,Large race,yes L-S,
885,4,2,2006,172211807 2003,,SK,A,,Unknown,,1007,5224,10452,MB-eSask,140,27,0.106,155,31,0.128,150,29,0.120,,large,8,Branta canadensis,,,Large race,No,
888,4,2,2006,172211810 2003,,SK,A,,Unknown,,1027,5058,10248,MB-eSask, ,,,153,28,0.120,149,25,0.128,likely CR molt,large,18,Branta canadensis,,,Large race,No,
898, ,2,2006,172211820 2003,,SK,A,,Unknown,,909,5303,10820,AB-wSask,,,,,,,,,,,,,,,,Large race,unknown,
261,5,2,2003,172212009,,BC,A,,Unknown,,1009,5419,12920,BC,176,33,0.128,180,32,0.144,145,27,0.140,,large,2,Branta canadensis,,,Large race,No,
263,5,2,2003,172212111,,BC,A,,Unknown,,907,4912,12153,BC,163,32,0.136,185,36,0.159,,,,No most lateral feather. ,large,2,Branta canadensis,,,Large race,No,
497,6,2,2006,172220066 2005,,AB,A,,Unknown,,1104,5058,11358,AB-wSask,156,26,0.116,166,30,0.128,157,26,0.128,,large,1b,Branta canadensis,,,Large race,No,
500,6,2,2006,172220107 2005,,AB,A,,Unknown,,923,5411,11058,AB-wSask,176,31,0.128,193,35,0.147,178,28,0.144,,large,1b,Branta canadensis,,,Large race,No,
901,4,2,2006,172220221 2005,,SK,A,,Unknown,,904,5337,10357,MB-eSask,180,32,0.116,197,35,0.128,196,33,0.128,,large,2,Branta canadensis,,,Large race,No,
902,4,2,2006,172220223 2005,,SK,A,,Unknown,,909,5303,10533,MB-eSask,,,,,,,,,,very few feathers,,,,,,Large race,unknown,
903,4,2,2006,172220225 2005,,SK,A,,Unknown,,909,5303,10533,MB-eSask,,25,0.120,171,28,0.147,155,24,0.136,damaged CR,large,1a,Branta canadensis,,,Large race,yes L-S,
904,4,2,2006,172220227 2005,,SK,A,,Unknown,,1028,5202,10631,AB-wSask,183,33,0.140,193,32,0.161,189,32,0.157,,large,1b,Branta canadensis,,,Large race,No,
905,4,2,2006,172220232 2005,,SK,A,,Unknown,,909,5303,10820,AB-wSask,183,37,0.128,198,35,0.152,185,27,0.144,,large,1b,Branta canadensis,,,Large race,No,
907,4,2,2006,172220238 2005,,SK,A,,Unknown,,921,5024,10142,MB-eSask,178,37,0.128,194,35,0.136,178,28,0.128,,large,2,Branta canadensis,,,Large race,No,
910,4,2,2006,172220309 2005,,SK,A,,Unknown,,909,5331,10335,MB-eSask,,,,202,37,0.161,200,33,0.169,No C.R. ,large,1a,Branta canadensis,,,Large race,No,
911, ,2,2006,172220315 2005,,SK,A,,Unknown,,923,5222,10953,AB-wSask,151,32,0.106,163,31,0.116,160,30,0.120,,large,6,Branta canadensis,,,Large race,No,
914,2,2,2006,172220321 2005,,SK,A,,Unknown,,1013,5052,10244,MB-eSask,161,29,0.128,176,34,0.147,162,26,0.144,,large,2,Branta canadensis,,,Large race,No,
916,2,2,2006,172220331 2005,,SK,A,,Unknown,,1020,5101,10238,MB-eSask,171,34,0.135,186,35,0.154,165,27,0.147,,large,2,Branta canadensis,,,Large race,No,
917,2,2,2006,172220332 2005,,SK,A,,Unknown,,907,5331,10335,MB-eSask,181,36,0.128,202,36,0.149,190, ,0.149,,large,2,Branta canadensis,,,Large race,No,
918,4,2,2006,172220334 2005,,SK,A,,Unknown,,909,5331,10335,MB-eSask,177,31,0.116,,,,,,,too few feathers,large,2,Branta canadensis,,,Large race,No,
700,3,2,2006,172220623 2005,,MB,A,,Unknown,,1020,4956,9656,MB-eSask,150,27,0.110,162,30,0.120,157,25,0.120,,large,8,Branta canadensis,,,Large race,No,
702,3,2,2006,172220628 2005,,MB,A,,Unknown,,909,5020,9747,MB-eSask,184,39,0.128,198,32,0.161,185,29,0.147,,large,2,Branta canadensis,,,Large race,No,
704,3,2,2006,172220630 2005,,MB,A,,Unknown,,909,5020,9747,MB-eSask,181,33,0.140,205,34,0.152,205,31,0.152,,large,2,Branta canadensis,,,Large race,No,
705,2,2,2006,172220631 2005,,MB,A,,Unknown,,908,5034,9801,MB-eSask,159,27,0.120,183,35,0.136,177,28,0.152,,large,2,Branta canadensis,,,Large race,No,
709,2,2,2006,172220642 2005,,MB,A,,Unknown,,908,5034,9801,MB-eSask,180,32,0.128,192,33,0.147,179,26,0.136, ,large,2,Branta canadensis,,,Large race,No,
710,2,2,2006,172220644 2005,,MB,A,,Unknown,,908,5034,9801,MB-eSask,184,24,0.120,203,35,0.147,196,29,0.159,,large,2,Branta canadensis,,,Large race,No,
713,2,2,2006,172220650 2005,,MB,A,,Unknown,,909,5020,9747,MB-eSask,188,34,0.136, , , ,,,,molting,large,2,Branta canadensis,,,Large race,No,
715,2,2,2006,172220652 2005,,MB,A,,Unknown,,1020,4949,9719,MB-eSask,163,37,0.120,182,41,0.140,170,36,0.128,,large,2,Branta canadensis,,,Large race,No,
716,2,2,2006,172220655 2005,,MB,A,,Unknown,,908,5016,9640,MB-eSask,171,32,0.113,183,35,0.128,164,26,0.128, ,large,2,Branta canadensis,,,Large race,No,
566,1,2,2006,172220765 2005,,BC,A,,Unknown,,1011,4901,12342,BC,170,29,0.120,191,38,0.144,171,27,0.128,,large,2,Branta canadensis,,,Large race,No,
283,5,2,2005,172221290 2005,,BC,A,,Unknown,,1126,5419,12941,BC,158,29,0.111,199,28,0.136,166,24,0.128,,large,2,Branta canadensis,,,Large race,No,
84,5,1,2005,172221382 2005,,AB,A,,Unknown,,1006,5340,11354,AB-wSask,146,21,0.128,162,30,0.136,157,26,0.144,,large,8,Branta canadensis,,,Large race,No,
291,5,2,2005,172221411 2005,,BC,A,,Unknown,,927,5015,11855,BC,164,27,0.136,184,27,0.149,174,25,0.136,,large,2,Branta canadensis,,,Large race,No,
503,6,2,2006,172221433 2004,,AB,A,,Unknown,,911,5814,11624,AB-wSask,152,30,0.106,170,33,0.136,167,27,0.136,,large,1b,Branta canadensis,,,Large race,No,
504,6,2,2006,172221434 2004,,AB,A,,Unknown,,1001,5248,11151,AB-wSask,179,35,0.128,191,36,0.140,174,27,0.144,,large,1b,Branta canadensis,,,Large race,No,
510,6,2,2006,172221493 2004,,AB,A,,Unknown,,917,5520,11924,AB-wSask,169,30,0.128,181,34,0.128,160,25,0.128,,large,1b,Branta canadensis,,,Large race,No,
511,6,2,2006,172221494 2004,,AB,A,,Unknown,,927,5319,11003,AB-wSask,176,35,0.116,189,37,0.136,169,27,0.136,,large,1b,Branta canadensis,,,Large race,No,
133,3,1,2005,172221497 2005,,MB,A,,Unknown,,911,5117,9833,MB-eSask,167,29,0.116,179,29,0.128,168,25,0.128,,large,2,Branta canadensis,,,Large race,No,
135,3,1,2005,172221512 2005,,MB,A,,Unknown,,1008,5200,10114,MB-eSask,179,36,0.128,203,35,0.136,187,30,0.140,,large,2,Branta canadensis,,,Large race,No,
517,7,2,2006,172221515 2004,,AB,A,,Unknown,,901,5302,11052,AB-wSask,168,33,0.116,180,30,0.144,166,25,0.136,No C.R. ,large,1b,Branta canadensis,,,Large race,No,
518,6,2,2006,172221516 2004,,AB,A,,Unknown,,,5221,11239,AB-wSask,187,35,0.120,197,33,0.136,189,28,0.136,,large,1b,Branta canadensis,,,Large race,No,
137,,1,2005,172221523 2005,,MB,A,,Unknown,,917,5333,10138,MB-eSask,185,,,189,,,,,,,large,2,Branta canadensis,,,Large race,No,
140,,1,2005,172221529 2005,,MB,A,,Unknown,,917,5008,9719,MB-eSask,146,,,,,,,,,,unknown,*,unknown,,,Large race,unknown,
143,3,1,2005,172221551 2005,,MB,A,,Unknown,,1007,5037,9703,MB-eSask,141,31,0.140,179,34,0.154,172,29,0.152,,large,8,Branta canadensis,,,Large race,No,
144,3,1,2005,172221553 2005,,MB,A,,Unknown,,1007,5037,9703,MB-eSask,176,29,0.152,203,36,0.149,196,33,0.159,,large,2,Branta canadensis,,,Large race,No,
146,3,1,2005,172221557 2005,,MB,A,,Unknown,,1007,5037,9703,MB-eSask,171,32,0.128,186,33,0.136,166,24,0.128,,large,2,Branta canadensis,,,Large race,No,
149,3,1,2005,172221592 2005,,MB,A,,Unknown,,917,5337,10133,MB-eSask,186,37,0.128,197,37,0.144,188,32,0.149,,large,2,Branta canadensis,,,Large race,No,
295,5,2,2005,172221648 2005,,BC,A,,Unknown,,922,5020,11916,BC,171,31,0.128,182,32,0.147,165,22,0.136,,large,2,Branta canadensis,,,Large race,No,
921,4,2,2006,172221668 2004,,SK,A,,Unknown,,921,5024,10142,MB-eSask,,,,185,32,0.140,160,19,0.136,No C.R. ,large,1a,Branta canadensis,,,Large race,No,
315,5,2,2005,172221704 2005,,BC,A,,Unknown,,915,4915,12435,BC,160,30,0.120,175,32,0.140,149,20,0.140,,large,2,Branta canadensis,,,Large race,No,
316,1,2,2005,172221706 2005,,BC,A,,Unknown,,915,4915,12435,BC,,,,182,39,0.140,175,34,0.144,No C.R. ,unknown,*,unknown,,,Large race,unknown,
927,4,2,2006,172221720 2004,,SK,A,,Unknown,,1020,5150,10512,MB-eSask,182,33,0.136,197,35,0.147,189,29,0.154,,large,2,Branta canadensis,,,Large race,No,
521,7,2,2006,172221788 2004,,AB,A,,Unknown,,917,5520,11924,AB-wSask,158,29,0.116,160,29,0.136,157,27,0.140,,large,8,Branta canadensis,,,Large race,No,
86,5,1,2005,172221827 2005,,AB,A,,Unknown,,1003,5553,11740,AB-wSask,154,30,0.113,160,33,0.128,146,24,0.116,,large,6,Branta canadensis,,,Large race,No,
157,3,1,2005,172222168 2005,,MB,A,,Unknown,,1008,4945,9652,MB-eSask,145,32,0.106,162,32,0.136,160,24,0.128,,large,4,Branta canadensis,,,Large race,No,
166,,1,2005,172222323 2005,,MB,A,,Unknown,,909,5131,9947,MB-eSask,142,27,0.128,162,24,0.136,,,,,large,8,Branta canadensis,,,Large race,No,
374,6,2,2006,172262511,,AB,A,,Unknown,,923,5112,11219,AB-wSask,150,32,0.110,163,34,0.116,153,26,0.116,,large,6,Branta canadensis,,,Large race,No,
332,2,2,2005,9999-00064,,MB,A,,Unknown,,,4955,9718,MB-eSask,179,,,192,,,,,,"tail fan does not exist, Box # 2",large,2,Branta canadensis,,,,unknown,
334,2,2,2005,9999-00066,,MB,A,,Unknown,,,4955,9718,MB-eSask,150,,,175,,,,,,"tail fan does not exist, Box # 2",large,1a,Branta canadensis,,,,unknown,
335,2,2,2005,9999-00067,,MB,A,,Unknown,,,4955,9718,MB-eSask,162,,,176,,,,,,"tail fan does not exist, Box # 2",large,2,Branta canadensis,,,,unknown,
336,2,2,2005,9999-00068,,MB,A,,Unknown,,,4955,9718,MB-eSask,162,,,178,,,,,,"tail fan does not exist, Box # 2",large,2,Branta canadensis,,,,unknown,
339,2,2,2005,9999-00071,,MB,A,,Unknown,,,4955,9718,MB-eSask,170,,,176,,,,,,"tail fan does not exist, Box # 2",large,2,Branta canadensis,,,,unknown,
342,2,2,2005,9999-00074,,MB,A,,Unknown,,,4955,9718,MB-eSask,166,,,186,,,,,,"tail fan does not exist, Box # 2",large,2,Branta canadensis,,,,unknown,
356,2,2,2005,9999-00088,,MB,A,,Unknown,,,5032,10018,MB-eSask,124,,,135,,,,,,"tail fan does not exist, Box # 2",small,1,Branta hutchinsii,,,,unknown,
,,,2006,172020056 2006,ON,AB,A,,Assumed CAGO,,1018,5233,11151,,,,,,,,,,,,,,,,,,,
,,,2006,172020062 2006,ON,AB,A,,Assumed CAGO,,1018,5233,11151,,,,,,,,,,,,,,,,,,,
,,,2005,172020172 2005,ON,SK,A,,Assumed CAGO,,1019,5143,10545,,,,,,,,,,,,,,,,,,,
,,,2005,172020176 2005,ON,SK,A,,Assumed CAGO,,1015,5153,10527,,,,,,,,,,,,,,,,,,,
,,,2006,172020283 2006,ON,MB,A,,Assumed CAGO,,1002,5036,10034,,,,,,,,,,,,,,,,,,,
,,,2005,172020368 2005,MB,MB,A,,Assumed CAGO,,1001,5018,10012,,,,,,,,,,,,,,,,,,,
,,,2006,172021772 2005,ON,SK,A,,Assumed CAGO,,1014,5124,10750,,,,,,,,,,,,,,,,,,,
,,,2006,172021774 2005,ON,SK,A,,Assumed CAGO,,1014,5124,10750,,,,,,,,,,,,,,,,,,,
,,,2005,172022261 2005,NS,AB,A,,Assumed CAGO,,,5312,11303,,,,,,,,,,,,,,,,,,,
,,,2005,172022537 2005,NF,SK,A,,Assumed CAGO,,1003,5109,10839,,,,,,,,,,,,,,,,,,,
,,,2005,172023676 2005,,,A,,Assumed CAGO,,924,,,,,,,,,,,,,,,,,,,,,
,,,2006,172100052 2002,SK,SK,A,,Assumed CAGO,,1018,5103,10248,,,,,,,,,,,,,,,,,,,
,,,2003,172110113 2002,,BC,A,,Assumed CAGO,,1124,5029,12658,,,,,,,,,,,,,,,,,,,
,,,2003,172110302 2003,BC,BC,A,,Assumed CAGO,,1025,5355,12236,,,,,,,,,,,,,,,,,,,
,,,2003,172110421 2003,BC,BC,A,,Assumed CAGO,,906,4905,12302,,,,,,,,,,,,,,,,,,,
,,,2003,172110422 2003,BC,BC,A,,Assumed CAGO,,1011,5013,11907,,,,,,,,,,,,,,,,,,,
,,,2003,172110433 2002,SK,BC,A,,Assumed CAGO,,1012,4901,12240,,,,,,,,,,,,,,,,,,,
,,,2005,172120053 2005,MB,MB,A,,Assumed CAGO,,1002,5009,9653,,,,,,,,,,,,,,,,,,,
,,,2005,172120085 2005,MB,MB,A,,Assumed CAGO,,1005,5019,9615,,,,,,,,,,,,,,,,,,,
,,,2005,172120088 2005,MB,MB,A,,Assumed CAGO,,1016,4953,9708,,,,,,,,,,,,,,,,,,,
,,,2005,172120091 2005,MB,MB,A,,Assumed CAGO,,929,5107,9742,,,,,,,,,,,,,,,,,,,
,,,2005,172120094 2005,MB,MB,A,,Assumed CAGO,,928,5228,10058,,,,,,,,,,,,,,,,,,,
,,,2005,172120096 2005,MB,MB,A,,Assumed CAGO,,1004,4900,9924,,,,,,,,,,,,,,,,,,,
,,,2005,172120099 2005,MB,MB,A,,Assumed CAGO,,1004,4900,9924,,,,,,,,,,,,,,,,,,,
,,,2005,172120100 2005,MB,MB,A,,Assumed CAGO,,1005,4906,9855,,,,,,,,,,,,,,,,,,,
,,,2005,172120118 2005,MB,MB,A,,Assumed CAGO,,917,5034,10043,,,,,,,,,,,,,,,,,,,
,,,2005,172120171 2005,MB,MB,A,,Assumed CAGO,,918,5701,9008,,,,,,,,,,,,,,,,,,,
,,,2005,172120202 2005,AB,AB,A,,Assumed CAGO,,1001,5233,11050,,,,,,,,,,,,,,,,,,,
,,,2005,172120204 2005,AB,AB,A,,Assumed CAGO,,1001,5233,11050,,,,,,,,,,,,,,,,,,,
,,,2005,172120389 2004,MB,MB,A,,Assumed CAGO,,1016,4954,9708,,,,,,,,,,,,,,,,,,,
,,,2005,172120461 2004,MB,MB,A,,Assumed CAGO,,922,4951,9953,,,,,,,,,,,,,,,,,,,
,,,2005,172120463 2004,MB,MB,A,,Assumed CAGO,,922,4951,9953,,,,,,,,,,,,,,,,,,,
,,,2005,172120465 2004,MB,MB,A,,Assumed CAGO,,921,5008,9713,,,,,,,,,,,,,,,,,,,
,,,2005,172120480 2004,MB,MB,A,,Assumed CAGO,,1014,5000,9941,,,,,,,,,,,,,,,,,,,
,,,2005,172120553 2004,SK,SK,A,,Assumed CAGO,,920,5216,10950,,,,,,,,,,,,,,,,,,,
,,,2005,172120554 2004,SK,SK,A,,Assumed CAGO,,1014,5148,10915,,,,,,,,,,,,,,,,,,,
,,,2006,172120636 2004,SK,SK,A,,Assumed CAGO,,1013,5059,10241,,,,,,,,,,,,,,,,,,,
,,,2005,172131096 2005,AB,AB,A,,Assumed CAGO,,1028,5339,11444,,,,,,,,,,,,,,,,,,,
,,,2005,172131097 2005,AB,AB,A,,Assumed CAGO,,1019,5339,11444,,,,,,,,,,,,,,,,,,,
,,,2003,172210201 2003,BC,BC,A,,Assumed CAGO,,1212,4914,11741,,,,,,,,,,,,,,,,,,,
,,,2003,172210202 2003,BC,BC,A,,Assumed CAGO,,1212,4914,11741,,,,,,,,,,,,,,,,,,,
,,,2003,172210232 2003,AB,BC,A,,Assumed CAGO,,930,4950,11929,,,,,,,,,,,,,,,,,,,
,,,2003,172210235 2003,,BC,A,,Assumed CAGO,,906,4902,12302,,,,,,,,,,,,,,,,,,,
,,,2003,172210237 2003,BC,BC,A,,Assumed CAGO,,1102,4909,11630,,,,,,,,,,,,,,,,,,,
,,,2003,172210238 2002,,BC,A,,Assumed CAGO,,1005,5051,12019,,,,,,,,,,,,,,,,,,,
,,,2003,172210240 2003,BC,BC,A,,Assumed CAGO,,1210,5315,13208,,,,,,,,,,,,,,,,,,,
,,,2003,172210242 2003,BC,BC,A,,Assumed CAGO,,1018,4915,12243,,,,,,,,,,,,,,,,,,,
,,,2003,172210259 2003,BC,BC,A,,Assumed CAGO,,1018,4915,12243,,,,,,,,,,,,,,,,,,,
,,,2003,172210281 2003,BC,BC,A,,Assumed CAGO,,1222,4826,12339,,,,,,,,,,,,,,,,,,,
,,,2003,172210286 2003,BC,BC,A,,Assumed CAGO,,1014,5450,12716,,,,,,,,,,,,,,,,,,,
,,,2003,172210293 2003,BC,BC,A,,Assumed CAGO,,914,4911,12314,,,,,,,,,,,,,,,,,,,
,,,2003,172210344 2003,BC,BC,A,,Assumed CAGO,,1023,,,,,,,,,,,,,,,,,,,,,
,,,2003,172210503 2002,,BC,A,,Assumed CAGO,,925,5550,12014,,,,,,,,,,,,,,,,,,,
,,,2003,172210505 2002,,BC,A,,Assumed CAGO,,1005,5051,12019,,,,,,,,,,,,,,,,,,,
,,,2003,172210507 2002,,BC,A,,Assumed CAGO,,1012,4912,12153,,,,,,,,,,,,,,,,,,,
,,,2003,172210641 2002,,BC,A,,Assumed CAGO,,915,4905,12213,,,,,,,,,,,,,,,,,,,
,,,2003,172210642 2003,BC,BC,A,,Assumed CAGO,,920,4826,12339,,,,,,,,,,,,,,,,,,,
,,,2003,172210643 2002,SK,BC,A,,Assumed CAGO,,1012,4914,12245,,,,,,,,,,,,,,,,,,,
,,,2003,172210643 2003,BC,BC,A,,Assumed CAGO,,1011,5013,11907,,,,,,,,,,,,,,,,,,,
,,,2003,172210644 2002,,BC,A,,Assumed CAGO,,915,4911,12154,,,,,,,,,,,,,,,,,,,
,,,2003,172210646 2003,BC,BC,A,,Assumed CAGO,,919,5451,12710,,,,,,,,,,,,,,,,,,,
,,,2003,172210647 2002,BC,BC,A,,Assumed CAGO,,1009,5419,12920,,,,,,,,,,,,,,,,,,,
,,,2003,172210648 2002,AB,BC,A,,Assumed CAGO,,1104,5012,11911,,,,,,,,,,,,,,,,,,,
,,,2003,172210648 2003,BC,BC,A,,Assumed CAGO,,920,4826,12339,,,,,,,,,,,,,,,,,,,
,,,2003,172210649 2002,,BC,A,,Assumed CAGO,,1013,5042,11918,,,,,,,,,,,,,,,,,,,
,,,2003,172210650 2002,BC,BC,A,,Assumed CAGO,,1009,5419,12920,,,,,,,,,,,,,,,,,,,
,,,2003,172210650 2003,BC,BC,A,,Assumed CAGO,,922,5002,12615,,,,,,,,,,,,,,,,,,,
,,,2003,172210654 2003,BC,BC,A,,Assumed CAGO,,926,,,,,,,,,,,,,,,,,,,,,
,,,2003,172210655 2002,,BC,A,,Assumed CAGO,,1012,4912,12153,,,,,,,,,,,,,,,,,,,
,,,2003,172210658 2002,SK,BC,A,,Assumed CAGO,,1015,5414,12314,,,,,,,,,,,,,,,,,,,
,,,2003,172210661 2003,BC,BC,A,,Assumed CAGO,,1018,5013,11859,,,,,,,,,,,,,,,,,,,
,,,2003,172210663 2003,BC,BC,A,,Assumed CAGO,,1018,5013,11859,,,,,,,,,,,,,,,,,,,
,,,2003,172210665 2003,BC,BC,A,,Assumed CAGO,,1018,5013,11859,,,,,,,,,,,,,,,,,,,
,,,2003,172210667 2003,BC,BC,A,,Assumed CAGO,,1018,5013,11859,,,,,,,,,,,,,,,,,,,
,,,2003,172210669 2002,,BC,A,,Assumed CAGO,,1027,5042,11920,,,,,,,,,,,,,,,,,,,
,,,2003,172210671 2003,BC,BC,A,,Assumed CAGO,,922,,,,,,,,,,,,,,,,,,,,,
,,,2003,172210672 2002,,BC,A,,Assumed CAGO,,1116,5010,11656,,,,,,,,,,,,,,,,,,,
,,,2003,172210674 2002,SK,BC,A,,Assumed CAGO,,1111,5018,12019,,,,,,,,,,,,,,,,,,,
,,,2003,172210679 2002,BC,BC,A,,Assumed CAGO,,911,4906,12236,,,,,,,,,,,,,,,,,,,
,,,2003,172210681 2002,,BC,A,,Assumed CAGO,,1116,5010,11656,,,,,,,,,,,,,,,,,,,
,,,2003,172210683 2002,,BC,A,,Assumed CAGO,,1120,4906,12237,,,,,,,,,,,,,,,,,,,
,,,2003,172210684 2002,,BC,A,,Assumed CAGO,,1120,4906,12237,,,,,,,,,,,,,,,,,,,
,,,2003,172210685 2002,BC,BC,A,,Assumed CAGO,,1026,5355,12227,,,,,,,,,,,,,,,,,,,
,,,2003,172210686 2002,,BC,A,,Assumed CAGO,,1116,5010,11656,,,,,,,,,,,,,,,,,,,
,,,2003,172210688 2002,SK,BC,A,,Assumed CAGO,,1111,5018,12019,,,,,,,,,,,,,,,,,,,
,,,2003,172210690 2002,SK,BC,A,,Assumed CAGO,,,5445,12641,,,,,,,,,,,,,,,,,,,
,,,2003,172210693 2002,BC,BC,A,,Assumed CAGO,,1025,5240,12230,,,,,,,,,,,,,,,,,,,
,,,2003,172210694 2002,SK,BC,A,,Assumed CAGO,,1024,5445,12641,,,,,,,,,,,,,,,,,,,
,,,2003,172210696 2002,,BC,A,,Assumed CAGO,,1117,5051,12019,,,,,,,,,,,,,,,,,,,
,,,2003,172210697 2002,BC,BC,A,,Assumed CAGO,,1124,4905,12248,,,,,,,,,,,,,,,,,,,
,,,2003,172210698 2002,BC,BC,A,,Assumed CAGO,,1022,4912,12157,,,,,,,,,,,,,,,,,,,
,,,2003,172210699 2002,,BC,A,,Assumed CAGO,,1124,5041,11942,,,,,,,,,,,,,,,,,,,
,,,2003,172210700 2002,BC,BC,A,,Assumed CAGO,,1022,4912,12157,,,,,,,,,,,,,,,,,,,
,,,2003,172210706 2003,BC,BC,A,,Assumed CAGO,,1220,4953,11929,,,,,,,,,,,,,,,,,,,
,,,2003,172210707 2003,BC,BC,A,,Assumed CAGO,,1101,5355,12236,,,,,,,,,,,,,,,,,,,
,,,2003,172210715 2003,,BC,A,,Assumed CAGO,,906,4902,12302,,,,,,,,,,,,,,,,,,,
,,,2003,172210727 2002,,BC,A,,Assumed CAGO,,1201,4827,12336,,,,,,,,,,,,,,,,,,,
,,,2003,172210874 2002,BC,BC,A,,Assumed CAGO,,904,5419,12920,,,,,,,,,,,,,,,,,,,
,,,2003,172210878 2002,BC,BC,A,,Assumed CAGO,,1105,4906,12236,,,,,,,,,,,,,,,,,,,
,,,2003,172210880 2002,BC,BC,A,,Assumed CAGO,,1105,4906,12236,,,,,,,,,,,,,,,,,,,
,,,2003,172211056 2003,BC,BC,A,,Assumed CAGO,,1021,5655,12221,,,,,,,,,,,,,,,,,,,
,,,2003,172211088 2003,BC,BC,A,,Assumed CAGO,,906,4905,12306,,,,,,,,,,,,,,,,,,,
,,,2003,172211090 2003,BC,BC,A,,Assumed CAGO,,908,4914,12141,,,,,,,,,,,,,,,,,,,
,,,2003,172211092 2003,BC,BC,A,,Assumed CAGO,,908,4914,12141,,,,,,,,,,,,,,,,,,,
,,,2003,172211093 2003,PQ,BC,A,,Assumed CAGO,,906,4906,12312,,,,,,,,,,,,,,,,,,,
,,,2003,172211095 2003,BC,BC,A,,Assumed CAGO,,908,4914,12141,,,,,,,,,,,,,,,,,,,
,,,2003,172211099 2003,BC,BC,A,,Assumed CAGO,,906,4906,12312,,,,,,,,,,,,,,,,,,,
,,,2003,172211106 2003,BC,BC,A,,Assumed CAGO,,922,5355,12236,,,,,,,,,,,,,,,,,,,
,,,2003,172211111 2003,BC,BC,A,,Assumed CAGO,,1118,4916,12244,,,,,,,,,,,,,,,,,,,
,,,2003,172211118 2003,BC,BC,A,,Assumed CAGO,,1028,5044,11922,,,,,,,,,,,,,,,,,,,
,,,2003,172211120 2003,BC,BC,A,,Assumed CAGO,,1028,5044,11922,,,,,,,,,,,,,,,,,,,
,,,2003,172211133 2003,BC,BC,A,,Assumed CAGO,,1002,5146,12128,,,,,,,,,,,,,,,,,,,
,,,2003,172211141 2003,BC,BC,A,,Assumed CAGO,,1019,5013,11903,,,,,,,,,,,,,,,,,,,
,,,2003,172211142 2003,BC,BC,A,,Assumed CAGO,,1019,5013,11903,,,,,,,,,,,,,,,,,,,
,,,2003,172211144 2003,BC,BC,A,,Assumed CAGO,,1018,5013,11859,,,,,,,,,,,,,,,,,,,
,,,2003,172211148 2002,SK,BC,A,,Assumed CAGO,,922,5657,12048,,,,,,,,,,,,,,,,,,,
,,,2003,172211148 2003,BC,BC,A,,Assumed CAGO,,1011,5013,11907,,,,,,,,,,,,,,,,,,,
,,,2003,172211150 2003,BC,BC,A,,Assumed CAGO,,1011,5013,11907,,,,,,,,,,,,,,,,,,,
,,,2003,172211152 2003,BC,BC,A,,Assumed CAGO,,1011,5013,11907,,,,,,,,,,,,,,,,,,,
,,,2003,172211154 2003,BC,BC,A,,Assumed CAGO,,1019,5013,11903,,,,,,,,,,,,,,,,,,,
,,,2003,172211156 2003,BC,BC,A,,Assumed CAGO,,1018,4916,12244,,,,,,,,,,,,,,,,,,,
,,,2003,172211159 2003,BC,BC,A,,Assumed CAGO,,1019,5013,11903,,,,,,,,,,,,,,,,,,,
,,,2003,172211168 2003,BC,BC,A,,Assumed CAGO,,901,5355,12236,,,,,,,,,,,,,,,,,,,
,,,2003,172211169 2003,BC,BC,A,,Assumed CAGO,,922,,,,,,,,,,,,,,,,,,,,,
,,,2003,172211174 2003,BC,BC,A,,Assumed CAGO,,908,4914,12141,,,,,,,,,,,,,,,,,,,
,,,2003,172211207 2002,AB,BC,A,,Assumed CAGO,,1228,4943,12309,,,,,,,,,,,,,,,,,,,
,,,2003,172211222 2002,,BC,A,,Assumed CAGO,,1222,5400,12839,,,,,,,,,,,,,,,,,,,
,,,2003,172211223 2002,SK,BC,A,,Assumed CAGO,,1221,4908,12242,,,,,,,,,,,,,,,,,,,
,,,2003,172211224 2002,SK,BC,A,,Assumed CAGO,,1221,4908,12242,,,,,,,,,,,,,,,,,,,
,,,2003,172211231 2002,,BC,A,,Assumed CAGO,,1215,4944,11651,,,,,,,,,,,,,,,,,,,
,,,2003,172211235 2002,SK,BC,A,,Assumed CAGO,,1221,4908,12242,,,,,,,,,,,,,,,,,,,
,,,2003,172211274 2002,AB,BC,A,,Assumed CAGO,,1010,5012,11911,,,,,,,,,,,,,,,,,,,
,,,2003,172211289 2002,SK,BC,A,,Assumed CAGO,,1020,4909,12244,,,,,,,,,,,,,,,,,,,
,,,2003,172211293 2002,SK,BC,A,,Assumed CAGO,,1020,4909,12244,,,,,,,,,,,,,,,,,,,
,,,2003,172211308 2002,BC,BC,A,,Assumed CAGO,,1101,5419,12903,,,,,,,,,,,,,,,,,,,
,,,2003,172211342 2002,SK,BC,A,,Assumed CAGO,,1226,4908,12242,,,,,,,,,,,,,,,,,,,
